model,item,feature,value,shap_value,expected_value
XGBoost_1,20,TA,5.55,-0.09927884844678714,2.994566316577414
XGBoost_1,21,TA,6,-0.12611825483599864,2.9677269101882024
XGBoost_1,22,TA,5.25,-0.136660063899462,2.9571851011247388
XGBoost_1,23,TA,5.63,-0.1146865679217225,2.9791585971024785
XGBoost_1,24,TA,6.75,0.19793742844273177,3.291782593466933
XGBoost_1,25,TA,6.15,-0.07045240786577012,3.023392757158431
XGBoost_1,26,TA,5.48,-0.16653226299418344,2.9273129020300175
XGBoost_1,27,TA,6.75,0.25483005854286334,3.3486752235670645
XGBoost_1,28,TA,6.6,0.15763429309285792,3.2514794581170587
XGBoost_1,29,TA,6.45,0.10019135099968701,3.194036516023888
XGBoost_1,30,TA,6.15,-0.07384980949794925,3.0199953555262518
XGBoost_1,31,TA,5.7,-0.14568918835489955,2.9481559766693013
XGBoost_1,32,TA,5.7,-0.11070109912682202,2.983144065897379
XGBoost_1,33,TA,6.15,-0.12500911096613546,2.9688360540580656
XGBoost_1,34,TA,7.13,0.40086863176039744,3.4947137967845983
XGBoost_1,35,TA,5.85,-0.1614013224840162,2.932443842540185
XGBoost_1,36,TA,6.3,0.05829083440854871,3.15213599943275
XGBoost_1,37,TA,4.8,-0.43577495762812174,2.6580702073960794
XGBoost_1,38,TA,6,-0.1456930579972413,2.9481521070269596
XGBoost_1,39,TA,6.23,-0.10337364135517013,2.9904715236690307
XGBoost_1,40,TA,5.25,-0.14380814428662936,2.9500370207375717
XGBoost_1,41,TA,5.85,-0.17173158006358213,2.922113584960619
XGBoost_1,42,TA,5.78,-0.1560026733884735,2.9378424916357275
XGBoost_1,43,TA,6.3,-0.030962296941924317,3.0628828680822764
XGBoost_1,44,TA,6.08,-0.11606144751643846,2.9777837175077626
XGBoost_1,45,TA,5.7,-0.11050701959443066,2.9833381454297703
XGBoost_1,46,TA,5.55,-0.12517318340639244,2.9686719816178084
XGBoost_1,47,TA,5.85,-0.19024204947941337,2.9036031155447874
XGBoost_1,48,TA,6.3,-0.03935209876961254,3.0544930662545884
XGBoost_1,1,Temp,22.2,-0.018627855997709553,3.0752173090264914
XGBoost_1,2,Temp,22.2,-0.022194251172717783,3.0716509138514834
XGBoost_1,3,Temp,22.2,-0.01944053375590915,3.0744046312682918
XGBoost_1,4,Temp,22.2,-0.0019130086910637,3.0919321563331374
XGBoost_1,5,Temp,22.2,-0.01796727468156112,3.07587789034264
XGBoost_1,6,Temp,22.2,-0.026244079599540726,3.06760108542466
XGBoost_1,7,Temp,22.2,-0.01612697118922879,3.077718193834972
XGBoost_1,8,Temp,22.2,-0.029227204949018315,3.0646179600751826
XGBoost_1,9,Temp,22.2,-0.029061859532717227,3.064783305491484
XGBoost_1,10,Temp,22.2,-0.0063408649777841886,3.0875043000464166
XGBoost_1,11,Temp,22.2,-0.012205930131059195,3.081639234893142
XGBoost_1,12,Temp,22.2,-0.02054091601795094,3.07330424900625
XGBoost_1,13,Temp,22.2,-0.025548953607323677,3.068296211416877
XGBoost_1,14,Temp,22.2,-0.023928264357031104,3.06991690066717
XGBoost_1,15,Temp,22.2,-0.009779513934774942,3.0840656510894258
XGBoost_1,16,Temp,22.2,-0.004578387400223871,3.089266777623977
XGBoost_1,17,Temp,22.2,-0.013207519814253277,3.0806376452099475
XGBoost_1,18,Temp,22.2,-0.016310595771268588,3.0775345692529323
XGBoost_1,19,Temp,22.2,-0.02233641121004315,3.071508753814158
XGBoost_1,20,Temp,22.2,-0.022894341741053426,3.0709508232831473
XGBoost_1,21,Temp,22.2,-0.01641348042480939,3.0774316845993916
XGBoost_1,22,Temp,22.2,-0.016907050017089476,3.0769381150071116
XGBoost_1,23,Temp,22.2,-0.026525597300912862,3.0673195677232883
XGBoost_1,24,Temp,22.2,-0.027395538149016074,3.066449626875185
XGBoost_1,25,Temp,22.2,-0.02279463401507753,3.0710505310091234
XGBoost_1,26,Temp,22.2,-0.024125354964700252,3.0697198100595005
XGBoost_1,27,Temp,22.2,-0.015762594794588303,3.0780825702296126
XGBoost_1,28,Temp,22.2,-0.010724448421526256,3.0831207166026746
XGBoost_1,29,Temp,22.2,-0.01152135229536444,3.0823238127288364
XGBoost_1,30,Temp,22.2,-0.028908293836174326,3.0649368711880265
XGBoost_1,31,Temp,22.2,-0.03417227762559116,3.0596728873986097
XGBoost_1,32,Temp,22.2,-0.03473269877925711,3.059112466244944
XGBoost_1,33,Temp,22.2,-0.03520359057814815,3.0586415744460527
XGBoost_1,34,Temp,22.2,-0.020740595309153287,3.0731045697150474
XGBoost_1,35,Temp,22.2,-0.020212209079828486,3.0736329559443725
XGBoost_1,36,Temp,22.2,-0.0250715078845134,3.0687736571396877
XGBoost_1,37,Temp,22.2,-0.02393671707915279,3.069908447945048
XGBoost_1,38,Temp,22.2,-0.017043468660660643,3.0768016963635403
XGBoost_1,39,Temp,22.2,-0.019599912688135518,3.0742452523360653
XGBoost_1,40,Temp,22.2,-0.012666482144287144,3.081178682879914
XGBoost_1,41,Temp,22.2,-0.004905784807153313,3.0889393802170475
XGBoost_1,42,Temp,22.2,0.0020807712590167338,3.0959259362832174
XGBoost_1,43,Temp,22.2,-0.018074819812225584,3.0757703452119753
XGBoost_1,44,Temp,22.2,-0.019520705417980733,3.07432445960622
XGBoost_1,45,Temp,22.2,-0.013805289117116981,3.080039875907084
XGBoost_1,46,Temp,22.2,-0.007139681445227586,3.0867054835789736
XGBoost_1,47,Temp,22.2,-0.006392769710648505,3.0874523953135524
XGBoost_1,48,Temp,22.2,-5.626535457037285e-4,3.093282511478497
XGBoost_1,1,TSS,18.4,-0.5148010302423714,2.5790441347818294
XGBoost_1,2,TSS,19.2,-0.531536603121766,2.562308561902435
XGBoost_1,3,TSS,20.1,-0.5246552626883219,2.569189902335879
XGBoost_1,4,TSS,19.7,-0.37673855133886736,2.7171066136853335
XGBoost_1,5,TSS,21,-0.12978413891461155,2.964061026109589
XGBoost_1,6,TSS,21.1,-0.08025921286039416,3.013585952163807
XGBoost_1,7,TSS,20.6,-0.4046317306391532,2.6892134343850476
XGBoost_1,8,TSS,21.3,-0.09256051234191348,3.0012846526822874
XGBoost_1,9,TSS,21.6,-0.008343342254086117,3.085501822770115
XGBoost_1,10,TSS,21.8,0.14704220473529805,3.240887369759499
XGBoost_1,11,TSS,22.2,0.14440804946103225,3.2382532144852334
XGBoost_1,12,TSS,21.5,-0.0057991352434906135,3.08804602978071
XGBoost_1,13,TSS,21.8,0.18347519751756436,3.277320362541765
XGBoost_1,14,TSS,19.9,-0.5254261938175031,2.5684189712066976
XGBoost_1,15,TSS,22.1,0.10447726798436002,3.198322433008561
XGBoost_1,16,TSS,22.1,0.1124348924657888,3.2062800574899897
XGBoost_1,17,TSS,22.4,0.0812086576655035,3.1750538226897045
XGBoost_1,18,TSS,21.9,0.13562012328396694,3.229465288308168
XGBoost_1,19,TSS,22.4,0.08624806902593113,3.180093234050132
XGBoost_1,20,TSS,20.9,-0.24984787795101315,2.8439972870731878
XGBoost_1,21,TSS,20.6,-0.42382060917360365,2.6700245558505973
XGBoost_1,22,TSS,23.2,0.1356957621961121,3.229540927220313
XGBoost_1,23,TSS,22.9,0.14390050031481283,3.2377456653390135
XGBoost_1,24,TSS,21.6,0.010682093319556912,3.104527258343758
XGBoost_1,25,TSS,22.8,0.18197685768384342,3.275822022708044
XGBoost_1,26,TSS,20.4,-0.47576625309884485,2.6180789119253562
XGBoost_1,27,TSS,20.5,-0.5010651334055826,2.5927800316186183
XGBoost_1,28,TSS,19.9,-0.509209187813694,2.5846359772105068
XGBoost_1,29,TSS,20.3,-0.49570244340196445,2.5981427216222364
XGBoost_1,30,TSS,21.1,-0.06772128345356082,3.02612388157064
XGBoost_1,31,TSS,21.5,-0.0045649489979186775,3.0892802160262822
XGBoost_1,32,TSS,21.2,-0.07532619855233591,3.018518966471865
XGBoost_1,33,TSS,21.6,0.013604883598311968,3.1074500486225127
XGBoost_1,34,TSS,21.4,-0.03312112266227392,3.060724042361927
XGBoost_1,35,TSS,21.9,0.1807721256174971,3.274617290641698
XGBoost_1,36,TSS,21.4,-0.010399048677867562,3.0834461163463334
XGBoost_1,37,TSS,24.8,0.15686823283691706,3.250713397861118
XGBoost_1,38,TSS,20,-0.4957023672907354,2.5981427977334657
XGBoost_1,39,TSS,22.2,0.11890726532373146,3.2127524303479325
XGBoost_1,40,TSS,22.8,0.14665093047633118,3.240496095500532
XGBoost_1,41,TSS,23.1,0.1123106193270473,3.2061557843512483
XGBoost_1,42,TSS,23,0.07147423332586644,3.1653193983500674
XGBoost_1,43,TSS,19.7,-0.5123298283814192,2.5815153366427817
XGBoost_1,44,TSS,22.7,0.1878189846902848,3.281664149714486
XGBoost_1,45,TSS,21.3,-0.04863216523672398,3.045212999787477
XGBoost_1,46,TSS,22.7,0.158023075097137,3.251868240121338
XGBoost_1,47,TSS,22.1,0.10886322743303645,3.2027083924572373
XGBoost_1,48,TSS,22.2,0.047274120752181736,3.1411192857763828
XGBoost_grid_1_model_11,1,Anth,299,-0.794426600924796,2.292858896611466
XGBoost_grid_1_model_11,2,Anth,544,-0.7665034244310049,2.3207820731052564
XGBoost_grid_1_model_11,3,Anth,522,-0.8421808700092015,2.24510462752706
XGBoost_grid_1_model_11,4,Anth,478,-0.784150980203042,2.30313451733322
XGBoost_grid_1_model_11,5,Anth,588,-0.590058926005093,2.4972265715311686
XGBoost_grid_1_model_11,6,Anth,677,-0.3367055470981297,2.750579950438132
XGBoost_grid_1_model_11,7,Anth,639,-0.4439592459579068,2.6433262515783547
XGBoost_grid_1_model_11,8,Anth,494,-0.7604896838436754,2.326795813692586
XGBoost_grid_1_model_11,9,Anth,609,-0.4624402446731448,2.6248452528631168
XGBoost_grid_1_model_11,10,Anth,565,-0.6547172947417166,2.432568202794545
XGBoost_grid_1_model_11,11,Anth,655,-0.4063247655533124,2.680960731982949
XGBoost_grid_1_model_11,12,Anth,861,0.7432783870440381,3.8305638845803
XGBoost_grid_1_model_11,13,Anth,642,-0.4414091457716287,2.645876351764633
XGBoost_grid_1_model_11,14,Anth,436,-0.8246219687163824,2.2626635288198793
XGBoost_grid_1_model_11,15,Anth,576,-0.6875392385241049,2.3997462590121565
XGBoost_grid_1_model_11,16,Anth,506,-0.7325447842390047,2.354740713297257
XGBoost_grid_1_model_11,17,Anth,749,-0.24099247083067843,2.8462930267055833
XGBoost_grid_1_model_11,18,Anth,571,-0.7143948746312938,2.3728906229049676
XGBoost_grid_1_model_11,19,Anth,761,-0.19021175152193467,2.897073746014327
XGBoost_grid_1_model_11,20,Anth,499,-0.8292182775480396,2.258067219988222
XGBoost_grid_1_model_11,21,Anth,754,-0.2430485147982835,2.844236982737978
XGBoost_grid_1_model_11,22,Anth,725,-0.22080473379483315,2.8664807637414285
XGBoost_grid_1_model_11,23,Anth,833,0.4698702727636648,3.5571557702999264
XGBoost_grid_1_model_11,24,Anth,830,0.45166417428011385,3.5389496718163755
XGBoost_grid_1_model_11,25,Anth,933,0.9975606562007979,4.084846153737059
XGBoost_grid_1_model_11,26,Anth,613,-0.4646538885044198,2.622631609031842
XGBoost_grid_1_model_11,27,Anth,548,-0.7562966244472624,2.330988873088999
XGBoost_grid_1_model_11,28,Anth,765,-0.15317918670969827,2.9341063108265635
XGBoost_grid_1_model_11,29,Anth,683,-0.41613902304144124,2.6711464744948206
XGBoost_grid_1_model_11,30,Anth,922,0.9946288380269241,4.0819143355631855
XGBoost_grid_1_model_11,31,Anth,763,-0.16376160472808826,2.9235238928081735
XGBoost_grid_1_model_11,32,Anth,518,-0.8183140246788889,2.2689714728573724
XGBoost_grid_1_model_11,33,Anth,656,-0.40438192124286265,2.682903576293399
XGBoost_grid_1_model_11,34,Anth,644,-0.39772656800905304,2.6895589295272084
XGBoost_grid_1_model_11,35,Anth,758,-0.21584058285705612,2.8714449146792056
XGBoost_grid_1_model_11,36,Anth,877,0.7064792215410198,3.7937647190772816
XGBoost_grid_1_model_11,37,Anth,901,0.6619620442863483,3.74924754182261
XGBoost_grid_1_model_11,38,Anth,480,-0.8266231064729029,2.2606623910633585
XGBoost_grid_1_model_11,39,Anth,793,-0.10646541059194564,2.9808200869443158
XGBoost_grid_1_model_11,40,Anth,718,-0.2319245692756436,2.855360928260618
XGBoost_grid_1_model_11,41,Anth,784,-0.2036924224169483,2.8835930751193133
XGBoost_grid_1_model_11,42,Anth,765,-0.21776632520532757,2.869519172330934
XGBoost_grid_1_model_11,43,Anth,481,-0.8383729472992901,2.2489125502369713
XGBoost_grid_1_model_11,44,Anth,655,-0.4061661877536342,2.6811193097826274
XGBoost_grid_1_model_11,45,Anth,469,-0.839738942363432,2.2475465551728293
XGBoost_grid_1_model_11,46,Anth,585,-0.6131866181239713,2.4740988794122902
XGBoost_grid_1_model_11,47,Anth,684,-0.4134249471039284,2.673860550432333
XGBoost_grid_1_model_11,48,Anth,497,-0.8213105002418148,2.265974997294447
XGBoost_grid_1_model_11,1,BW,1.99,-0.06523381239838133,3.02205168513788
XGBoost_grid_1_model_11,2,BW,1.88,-0.03652675924379256,3.050758738292469
XGBoost_grid_1_model_11,3,BW,1.93,-0.0363298957871776,3.050955601749084
XGBoost_grid_1_model_11,4,BW,2.11,-0.49620640517641135,2.59107909235985
XGBoost_grid_1_model_11,5,BW,2.01,-0.3973156537121483,2.6899698438241133
XGBoost_grid_1_model_11,6,BW,1.98,-0.07659443159779869,3.0106910659384627
XGBoost_grid_1_model_11,7,BW,1.73,0.07272967079151693,3.1600151683277784
XGBoost_grid_1_model_11,8,BW,1.75,0.07948781713725095,3.1667733146735126
XGBoost_grid_1_model_11,9,BW,1.67,0.1154128124050441,3.2026983099413058
XGBoost_grid_1_model_11,10,BW,2.06,-0.7315383534819354,2.3557471440543263
XGBoost_grid_1_model_11,11,BW,1.85,0.03521373879223561,3.122499236328497
XGBoost_grid_1_model_11,12,BW,2.03,-0.36018338787058946,2.727102109665672
XGBoost_grid_1_model_11,13,BW,2.01,-0.4860296356388255,2.601255861897436
XGBoost_grid_1_model_11,14,BW,1.99,-0.06623423205067747,3.021051265485584
XGBoost_grid_1_model_11,15,BW,2.1,-0.7940873789911465,2.2931981185451153
XGBoost_grid_1_model_11,16,BW,2.11,-0.7965867389318717,2.29069875860439
XGBoost_grid_1_model_11,17,BW,1.9,-0.07326349131763006,3.0140220062186316
XGBoost_grid_1_model_11,18,BW,2.02,-0.5377304576012111,2.5495550399350506
XGBoost_grid_1_model_11,19,BW,1.52,0.36163346448410527,3.448918962020367
XGBoost_grid_1_model_11,20,BW,1.73,0.06768830024770267,3.1549737977839643
XGBoost_grid_1_model_11,21,BW,1.48,0.32331465159853273,3.4106001491347944
XGBoost_grid_1_model_11,22,BW,1.89,-0.052732355531955516,3.034553142004306
XGBoost_grid_1_model_11,23,BW,1.73,0.07982367052445327,3.1671091680607146
XGBoost_grid_1_model_11,24,BW,1.92,-0.07256968241362349,3.014715815122638
XGBoost_grid_1_model_11,25,BW,1.6,0.39251185434737346,3.479797351883635
XGBoost_grid_1_model_11,26,BW,1.73,0.06635593039885368,3.1536414279351153
XGBoost_grid_1_model_11,27,BW,1.77,0.1128062368296674,3.200091734365929
XGBoost_grid_1_model_11,28,BW,1.75,0.09497779052822855,3.1822632880644903
XGBoost_grid_1_model_11,29,BW,1.84,-0.0036982403181136103,3.0835872572181477
XGBoost_grid_1_model_11,30,BW,1.97,-0.09903072028583448,2.988254777250427
XGBoost_grid_1_model_11,31,BW,1.67,0.09870547645444437,3.1859909739907057
XGBoost_grid_1_model_11,32,BW,1.93,-0.014945453091983474,3.072340044444278
XGBoost_grid_1_model_11,33,BW,1.87,0.022546008128731976,3.1098315056649937
XGBoost_grid_1_model_11,34,BW,1.82,0.11336307174984414,3.2006485692861055
XGBoost_grid_1_model_11,35,BW,1.89,-0.04642208027875139,3.04086341725751
XGBoost_grid_1_model_11,36,BW,1.95,-0.07741412214106957,3.009871375395192
XGBoost_grid_1_model_11,37,BW,1.71,0.038533627640988,3.12581912517725
XGBoost_grid_1_model_11,38,BW,1.69,0.07327228938303243,3.160557786919294
XGBoost_grid_1_model_11,39,BW,1.73,0.11482284161602212,3.2021083391522835
XGBoost_grid_1_model_11,40,BW,1.95,-0.041677186431155894,3.0456083111051058
XGBoost_grid_1_model_11,41,BW,2.01,-0.5554021928488964,2.5318833046873652
XGBoost_grid_1_model_11,42,BW,2.28,-0.8736651933737208,2.2136203041625406
XGBoost_grid_1_model_11,43,BW,1.8,0.07489778469538377,3.1621832822316454
XGBoost_grid_1_model_11,44,BW,1.83,0.06636864545326404,3.1536541429895255
XGBoost_grid_1_model_11,45,BW,2.12,-0.6244956952327525,2.462789802303509
XGBoost_grid_1_model_11,46,BW,2.02,-0.5306142410440811,2.5566712564921805
XGBoost_grid_1_model_11,47,BW,2.21,-0.8445571304727635,2.2427283670634983
XGBoost_grid_1_model_11,48,BW,2.23,-0.8163755451018606,2.270909952434401
XGBoost_grid_1_model_11,1,Col,1,-0.03745468823860065,3.049830809297661
XGBoost_grid_1_model_11,2,Col,2,-0.029459932535177313,3.0578255650010844
XGBoost_grid_1_model_11,3,Col,3,0.026949121315209656,3.114234618851471
XGBoost_grid_1_model_11,4,Col,4,0.035843984247554195,3.123129481783816
XGBoost_grid_1_model_11,5,Col,5,0.010765670831240803,3.0980511683675025
XGBoost_grid_1_model_11,6,Col,6,-0.01499346316984232,3.072292034366419
XGBoost_grid_1_model_11,7,Col,1,-0.05778361617158839,3.029501881364673
XGBoost_grid_1_model_11,8,Col,2,-0.04285263203616685,3.0444328655000947
XGBoost_grid_1_model_11,9,Col,3,0.0575874335176888,3.1448729310539503
XGBoost_grid_1_model_11,10,Col,4,0.0512764359366088,3.1385619334728703
XGBoost_grid_1_model_11,11,Col,5,0.011722102190648682,3.09900759972691
XGBoost_grid_1_model_11,12,Col,6,-0.0058508625047072604,3.0814346350315542
XGBoost_grid_1_model_11,13,Col,1,-0.03913944936874858,3.048146048167513
XGBoost_grid_1_model_11,14,Col,2,-0.038740673495664235,3.0485448240405972
XGBoost_grid_1_model_11,15,Col,3,0.03710843976587058,3.1243939373021323
XGBoost_grid_1_model_11,16,Col,4,0.046525460863042045,3.1338109583993035
XGBoost_grid_1_model_11,17,Col,5,0.021288675752778395,3.10857417328904
XGBoost_grid_1_model_11,18,Col,6,-0.013202368021602684,3.074083129514659
XGBoost_grid_1_model_11,19,Col,1,-0.11506164086657389,2.9722238566696877
XGBoost_grid_1_model_11,20,Col,2,-0.048275367135093505,3.0390101304011683
XGBoost_grid_1_model_11,21,Col,3,0.055001776893105675,3.1422872744293673
XGBoost_grid_1_model_11,22,Col,4,0.06659143476909607,3.1538769323053577
XGBoost_grid_1_model_11,23,Col,5,0.046464653322030036,3.1337501508582917
XGBoost_grid_1_model_11,24,Col,6,-0.009272398267472892,3.0780130992687886
XGBoost_grid_1_model_11,25,Col,1,-0.12111539202668287,2.966170105509579
XGBoost_grid_1_model_11,26,Col,2,-0.05363582579034715,3.0336496717459145
XGBoost_grid_1_model_11,27,Col,3,0.0457531611775121,3.1330386587137737
XGBoost_grid_1_model_11,28,Col,4,0.07205752713517036,3.159343024671432
XGBoost_grid_1_model_11,29,Col,5,0.024546920431274932,3.1118324179675367
XGBoost_grid_1_model_11,30,Col,6,-0.009055173054100862,3.0782303244821607
XGBoost_grid_1_model_11,31,Col,1,-0.0830452128062173,3.0042402847300442
XGBoost_grid_1_model_11,32,Col,2,-0.03632851120616709,3.0509569863300943
XGBoost_grid_1_model_11,33,Col,3,0.053471920911281556,3.140757418447543
XGBoost_grid_1_model_11,34,Col,4,0.07380907110396813,3.16109456864023
XGBoost_grid_1_model_11,35,Col,5,0.017292524339069193,3.104578021875331
XGBoost_grid_1_model_11,36,Col,6,-0.021736385673284037,3.0655491118629774
XGBoost_grid_1_model_11,37,Col,1,-0.11516168789553666,2.972123809640725
XGBoost_grid_1_model_11,38,Col,2,-0.039855430559033844,3.0474300669772276
XGBoost_grid_1_model_11,39,Col,3,0.07506795833330818,3.1623534558695696
XGBoost_grid_1_model_11,40,Col,4,0.06370212607499634,3.150987623611258
XGBoost_grid_1_model_11,41,Col,5,0.01858969479503575,3.1058751923312973
XGBoost_grid_1_model_11,42,Col,6,0.0017308420723387563,3.0890163396086003
XGBoost_grid_1_model_11,43,Col,1,-0.045893368293486836,3.041392129242775
XGBoost_grid_1_model_11,44,Col,2,-0.04993369990871094,3.037351797627551
XGBoost_grid_1_model_11,45,Col,3,0.03503531775185975,3.122320815288121
XGBoost_grid_1_model_11,46,Col,4,0.056969804443891436,3.144255301980153
XGBoost_grid_1_model_11,47,Col,5,0.02453968000139961,3.111825177537661
XGBoost_grid_1_model_11,48,Col,6,-0.009900694712996816,3.0773848028232647
XGBoost_grid_1_model_11,1,Row,1,0.008124172252913286,3.095409669789175
XGBoost_grid_1_model_11,2,Row,1,0.009504390605503343,3.096789888141765
XGBoost_grid_1_model_11,3,Row,1,0.00537484676118849,3.09266034429745
XGBoost_grid_1_model_11,4,Row,1,0.008688687660272754,3.0959741851965346
XGBoost_grid_1_model_11,5,Row,1,0.006521902845374017,3.0938074003816354
XGBoost_grid_1_model_11,6,Row,1,-0.015026472077246611,3.072259025459015
XGBoost_grid_1_model_11,7,Row,2,-0.0013761631346174696,3.085909334401644
XGBoost_grid_1_model_11,8,Row,2,0.0012213660019728678,3.0885068635382344
XGBoost_grid_1_model_11,9,Row,2,7.794638208687144e-4,3.0880649613571305
XGBoost_grid_1_model_11,10,Row,2,0.013717880002444671,3.1010033775387065
XGBoost_grid_1_model_11,11,Row,2,0.002324895155690024,3.089610392691952
XGBoost_grid_1_model_11,12,Row,2,-0.00420507202959744,3.083080425506664
XGBoost_grid_1_model_11,13,Row,3,0.009908488310044983,3.0971939858463067
XGBoost_grid_1_model_11,14,Row,3,0.012759137236409424,3.100044634772671
XGBoost_grid_1_model_11,15,Row,3,0.02137579148014368,3.108661289016405
XGBoost_grid_1_model_11,16,Row,3,0.01580130847850958,3.103086806014771
XGBoost_grid_1_model_11,17,Row,3,0.017040603939029987,3.1043261014752916
XGBoost_grid_1_model_11,18,Row,3,0.020638133038486273,3.107923630574748
XGBoost_grid_1_model_11,19,Row,4,0.006107197968022816,3.0933926955042845
XGBoost_grid_1_model_11,20,Row,4,-6.942954387457734e-4,3.086591202097516
XGBoost_grid_1_model_11,21,Row,4,0.009648531364898127,3.0969340289011598
XGBoost_grid_1_model_11,22,Row,4,0.007239646742505254,3.0945251442787667
XGBoost_grid_1_model_11,23,Row,4,0.007342354361973558,3.094627851898235
XGBoost_grid_1_model_11,24,Row,4,0.004972783863427033,3.0922582813996886
XGBoost_grid_1_model_11,25,Row,5,0.0024691536046916873,3.0897546511409533
XGBoost_grid_1_model_11,26,Row,5,0.004101169901707835,3.0913866674379693
XGBoost_grid_1_model_11,27,Row,5,7.658303434408542e-4,3.0880513278797026
XGBoost_grid_1_model_11,28,Row,5,0.010813086394161495,3.098098583930423
XGBoost_grid_1_model_11,29,Row,5,0.005532514206355144,3.092818011742617
XGBoost_grid_1_model_11,30,Row,5,0.0030594121369103,3.090344909673172
XGBoost_grid_1_model_11,31,Row,6,-0.017221783583481587,3.0700637139527798
XGBoost_grid_1_model_11,32,Row,6,-0.012891604769088016,3.0743938927671737
XGBoost_grid_1_model_11,33,Row,6,-0.015356437734786704,3.071929059801475
XGBoost_grid_1_model_11,34,Row,6,-0.011713940597006318,3.075571556939255
XGBoost_grid_1_model_11,35,Row,6,-0.021001446202751933,3.0662840513335095
XGBoost_grid_1_model_11,36,Row,6,-0.017524707545008456,3.0697607899912533
XGBoost_grid_1_model_11,37,Row,7,-0.005546617771069684,3.081738879765192
XGBoost_grid_1_model_11,38,Row,7,-0.007323675989986622,3.079961821546275
XGBoost_grid_1_model_11,39,Row,7,-0.009940001850444476,3.077345495685817
XGBoost_grid_1_model_11,40,Row,7,-0.009954654922088357,3.077330842614173
XGBoost_grid_1_model_11,41,Row,7,-0.013855241035066967,3.0734302565011946
XGBoost_grid_1_model_11,42,Row,7,-0.018313888055346506,3.068971609480915
XGBoost_grid_1_model_11,43,Row,8,0.005351808477961906,3.0926373060142236
XGBoost_grid_1_model_11,44,Row,8,0.002972847536679424,3.090258345072941
XGBoost_grid_1_model_11,45,Row,8,-8.94545651380807e-4,3.086390951884881
XGBoost_grid_1_model_11,46,Row,8,-0.00776049602067197,3.0795250015155897
XGBoost_grid_1_model_11,47,Row,8,0.003978624307210299,3.091264121843472
XGBoost_grid_1_model_11,48,Row,8,-0.0011247783485389684,3.0861607191877227
XGBoost_grid_1_model_11,1,TA,6.45,0.01367338928911388,3.1009588868253752
XGBoost_grid_1_model_11,2,TA,6,-0.09477238771579577,2.992513109820466
XGBoost_grid_1_model_11,3,TA,6.3,-0.026327989262248663,3.060957508274013
XGBoost_grid_1_model_11,4,TA,6.6,0.09596385167586352,3.183249349212125
XGBoost_grid_1_model_11,5,TA,6.3,-0.003870816930892529,3.083414680605369
XGBoost_grid_1_model_11,6,TA,6.9,0.25119647563449876,3.3384819731707602
XGBoost_grid_1_model_11,7,TA,6.45,-0.007930855269706993,3.0793546422665545
XGBoost_grid_1_model_11,8,TA,6.6,0.12750307392210708,3.2147885714583686
XGBoost_grid_1_model_11,9,TA,6.53,0.020112131778446618,3.107397629314708
XGBoost_grid_1_model_11,10,TA,7.2,0.31224288404993056,3.399528381586192
XGBoost_grid_1_model_11,11,TA,6.6,0.12343039443154641,3.210715891967808
XGBoost_grid_1_model_11,12,TA,6.75,0.19169430883808292,3.2789798063743447
XGBoost_grid_1_model_11,13,TA,5.85,-0.10935266024122631,2.977932837295035
XGBoost_grid_1_model_11,14,TA,5.7,-0.13115703312473204,2.9561284644115293
XGBoost_grid_1_model_11,15,TA,6.75,0.26297267903056365,3.3502581765668253
XGBoost_grid_1_model_11,16,TA,7.28,0.30863373176978126,3.3959192293060427
XGBoost_grid_1_model_11,17,TA,6.6,0.10924033210095484,3.1965258296372165
XGBoost_grid_1_model_11,18,TA,6.6,0.13565027292758658,3.222935770463848
XGBoost_grid_1_model_11,19,TA,5.55,-0.0818231103143521,3.0054623872219093
XGBoost_grid_1_model_11,20,TA,5.55,-0.13895982769391868,2.948325669842343
XGBoost_grid_1_model_11,21,TA,6,-0.08168528061360109,3.0056002169226606
XGBoost_grid_1_model_11,22,TA,5.25,-0.1640707803801415,2.92321471715612
XGBoost_grid_1_model_11,23,TA,5.63,-0.07542343842427318,3.0118620591119885
XGBoost_grid_1_model_11,24,TA,6.75,0.21866064725059298,3.3059461447868546
XGBoost_grid_1_model_11,25,TA,6.15,-0.04381916878360548,3.043466328752656
XGBoost_grid_1_model_11,26,TA,5.48,-0.14440459738825484,2.9428809001480065
XGBoost_grid_1_model_11,27,TA,6.75,0.29697597612818977,3.384261473664451
XGBoost_grid_1_model_11,28,TA,6.6,0.08643679434344892,3.1737222918797103
XGBoost_grid_1_model_11,29,TA,6.45,-0.011461266331256381,3.0758242312050053
XGBoost_grid_1_model_11,30,TA,6.15,-0.04276150258937972,3.044523994946882
XGBoost_grid_1_model_11,31,TA,5.7,-0.08628026353165708,3.0010052340046043
XGBoost_grid_1_model_11,32,TA,5.7,-0.09792198087310494,2.9893635166631567
XGBoost_grid_1_model_11,33,TA,6.15,-0.07312114969014166,3.01416434784612
XGBoost_grid_1_model_11,34,TA,7.13,0.3426410574791213,3.429926555015383
XGBoost_grid_1_model_11,35,TA,5.85,-0.09348483025318022,2.9938006672830815
XGBoost_grid_1_model_11,36,TA,6.3,0.025435396511522268,3.1127208940477837
XGBoost_grid_1_model_11,37,TA,4.8,-0.4068254976370731,2.6804599998991883
XGBoost_grid_1_model_11,38,TA,6,-0.12873744864667203,2.9585480488895897
